CustomerID,Gender,Age,SeniorCitizen,Dependents,Region,Tenure_Months,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,MonthlyCharges,TotalCharges,JoinDate,Churn,ChurnReason,CohortMonth
CUST0585,Female,60,0,No,South,26,Two Year,No Internet,Yes,Credit Card,4,49.62,1253.16,2022-08-29,0,NA,2022-08
CUST0586,Female,37,0,No,North,63,Month-to-Month,No Internet,Yes,Electronic Check,1,48.31,3073.14,2023-11-20,0,NA,2023-11
CUST0587,Female,28,0,No,West,59,Month-to-Month,Fiber Optic,No,Bank Transfer,3,66.09,3888.79,2022-11-14,0,NA,2022-11
CUST0588,Female,32,0,Yes,South,27,Month-to-Month,Fiber Optic,No,Mailed Check,1,104.66,2825.04,2022-08-19,0,NA,2022-08
CUST0589,Female,63,0,Yes,North,49,Month-to-Month,Fiber Optic,No,Credit Card,3,24.3,1228.77,2022-07-23,0,NA,2022-07
CUST0590,Female,34,0,No,North,33,Two Year,Fiber Optic,No,Mailed Check,1,51.7,1697.39,2022-05-31,0,NA,2022-05
CUST0591,Male,51,0,Yes,South,1,Two Year,Fiber Optic,Yes,Mailed Check,2,97.09,100.84,2022-01-26,0,NA,2022-01
CUST0592,Male,67,0,No,South,21,Month-to-Month,Fiber Optic,No,Electronic Check,3,55.64,1123.37,2022-02-17,1,Better Price Elsewhere,2022-02
CUST0593,Female,65,0,No,North,55,Month-to-Month,No Internet,Yes,Electronic Check,2,37.92,2035.83,2022-09-08,0,NA,2022-09
CUST0594,Female,29,0,Yes,North,6,One Year,DSL,Yes,Credit Card,3,58.23,323.86,2023-05-02,1,Financial Constraints,2023-05
CUST0595,Female,59,0,Yes,South,69,Two Year,Fiber Optic,Yes,Electronic Check,3,54.7,3792.36,2023-09-18,0,NA,2023-09
CUST0596,Male,45,0,No,North,5,One Year,DSL,No,Mailed Check,3,102.39,474.08,2022-03-16,1,Financial Constraints,2022-03
CUST0597,Female,65,0,No,North,3,Month-to-Month,Fiber Optic,No,Bank Transfer,4,88.57,227.09,2023-04-12,1,Switched to Competitor,2023-04
CUST0598,Female,52,0,Yes,South,53,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,65.46,3460.48,2023-03-01,0,NA,2023-03
CUST0599,Female,25,1,No,South,23,One Year,DSL,No,Credit Card,1,108.95,2520.63,2023-10-07,0,NA,2023-10
CUST0600,Female,44,0,No,East,53,Month-to-Month,DSL,No,Bank Transfer,1,61.87,3300.32,2023-08-13,0,NA,2023-08
CUST0601,Female,39,0,No,West,37,One Year,DSL,Yes,Bank Transfer,1,25.24,901.73,2022-07-19,0,NA,2022-07
CUST0602,Female,41,0,Yes,South,17,Month-to-Month,Fiber Optic,No,Credit Card,1,43.6,699.16,2023-12-15,1,Poor Customer Service,2023-12
CUST0603,Male,19,1,No,South,1,One Year,No Internet,No,Electronic Check,2,59.25,103.29,2023-01-29,1,Switched to Competitor,2023-01
CUST0604,Female,48,0,Yes,South,51,Month-to-Month,DSL,No,Electronic Check,1,34.12,1716.19,2023-05-22,0,NA,2023-05
CUST0605,Female,39,0,No,West,45,One Year,DSL,No,Mailed Check,1,105.28,4772.93,2023-02-14,0,NA,2023-02
CUST0606,Female,18,1,No,East,4,Month-to-Month,DSL,No,Electronic Check,1,89.02,392.43,2022-09-07,1,Moved Away,2022-09
CUST0607,Female,31,0,No,North,62,One Year,No Internet,Yes,Bank Transfer,3,44.15,2764.55,2022-06-01,0,NA,2022-06
CUST0608,Female,42,0,No,West,65,Month-to-Month,DSL,No,Credit Card,2,73.17,4722.93,2023-11-03,0,NA,2023-11
CUST0609,Female,53,0,No,South,32,One Year,DSL,No,Mailed Check,2,84.93,2749.94,2023-12-06,0,NA,2023-12
CUST0610,Female,53,0,No,South,34,One Year,No Internet,Yes,Mailed Check,3,104.72,3587.41,2022-01-06,0,NA,2022-01
CUST0611,Female,58,0,Yes,East,72,One Year,DSL,No,Credit Card,1,99.35,7162.87,2022-04-20,0,NA,2022-04
CUST0612,Female,20,0,No,East,39,One Year,DSL,No,Mailed Check,4,66.37,2572.15,2023-03-12,0,NA,2023-03
CUST0613,Male,22,0,No,East,26,One Year,DSL,Yes,Mailed Check,2,89.72,2308.97,2022-08-13,0,NA,2022-08
CUST0614,Male,18,0,Yes,North,34,Two Year,Fiber Optic,No,Mailed Check,1,70.59,2362.25,2022-06-30,0,NA,2022-06
CUST0615,Male,36,0,No,West,54,Month-to-Month,Fiber Optic,No,Credit Card,3,69.74,3766.94,2023-12-14,0,NA,2023-12
CUST0616,Female,50,0,Yes,West,3,Two Year,DSL,Yes,Mailed Check,3,30.33,99.52,2023-06-15,0,NA,2023-06
CUST0617,Male,59,0,Yes,East,50,Month-to-Month,No Internet,Yes,Bank Transfer,2,31.35,1553.43,2023-04-21,0,NA,2023-04
CUST0618,Male,47,0,Yes,North,12,Month-to-Month,No Internet,Yes,Credit Card,3,67.66,809.46,2022-02-21,0,NA,2022-02
CUST0619,Male,29,0,No,West,65,Month-to-Month,Fiber Optic,No,Mailed Check,1,44.2,2859.35,2023-07-25,0,NA,2023-07
CUST0620,Male,27,0,No,South,54,Month-to-Month,DSL,No,Mailed Check,1,21.89,1196.16,2022-09-13,0,NA,2022-09
CUST0621,Female,51,0,No,South,5,One Year,Fiber Optic,No,Credit Card,1,85.06,465.43,2022-05-05,1,Financial Constraints,2022-05
CUST0622,Male,33,0,No,South,57,One Year,No Internet,Yes,Mailed Check,1,22.92,1272.83,2023-04-13,0,NA,2023-04
CUST0623,Male,57,0,No,West,17,One Year,No Internet,Yes,Credit Card,1,73.57,1238.83,2022-05-17,0,NA,2022-05
CUST0624,Female,63,0,No,East,47,One Year,DSL,Yes,Credit Card,4,68.53,3185.0,2023-04-21,0,NA,2023-04
CUST0625,Male,46,1,Yes,South,23,Month-to-Month,No Internet,No,Bank Transfer,1,107.19,2477.86,2023-11-15,1,Lack of Features,2023-11
CUST0626,Female,32,0,No,East,14,Month-to-Month,DSL,No,Bank Transfer,2,63.58,913.01,2023-06-28,1,Poor Customer Service,2023-06
CUST0627,Male,65,0,Yes,North,66,Month-to-Month,DSL,No,Credit Card,2,25.72,1740.71,2023-07-27,0,NA,2023-07
CUST0628,Male,28,0,No,South,51,Month-to-Month,Fiber Optic,Yes,Credit Card,3,69.65,3530.04,2023-09-02,0,NA,2023-09
CUST0629,Male,61,0,Yes,North,38,Month-to-Month,DSL,No,Mailed Check,4,95.7,3681.62,2022-11-21,1,Financial Constraints,2022-11
CUST0630,Female,51,0,No,East,64,Month-to-Month,DSL,No,Electronic Check,3,109.72,6978.41,2023-03-30,1,Poor Customer Service,2023-03
CUST0631,Male,53,0,Yes,West,38,One Year,DSL,Yes,Mailed Check,4,58.73,2242.04,2023-09-20,0,NA,2023-09
CUST0632,Male,47,0,Yes,East,50,One Year,Fiber Optic,No,Bank Transfer,3,48.83,2397.21,2023-06-01,0,NA,2023-06
CUST0633,Female,52,1,No,South,30,Two Year,No Internet,Yes,Mailed Check,4,101.6,3087.38,2023-03-13,0,NA,2023-03
CUST0634,Male,26,0,No,South,51,Two Year,Fiber Optic,Yes,Bank Transfer,3,37.21,1900.69,2023-07-16,0,NA,2023-07
CUST0635,Male,35,0,No,East,63,One Year,DSL,Yes,Mailed Check,1,75.39,4766.5,2023-04-02,1,Better Price Elsewhere,2023-04
CUST0636,Male,36,1,No,South,52,Month-to-Month,DSL,No,Bank Transfer,2,56.51,2971.68,2022-06-12,0,NA,2022-06
CUST0637,Male,56,0,No,South,38,One Year,DSL,No,Electronic Check,2,23.7,865.63,2023-05-02,0,NA,2023-05
CUST0638,Male,21,0,No,North,30,One Year,DSL,Yes,Bank Transfer,2,51.26,1491.66,2023-04-06,1,Poor Customer Service,2023-04
CUST0639,Female,23,0,No,West,51,Month-to-Month,Fiber Optic,Yes,Mailed Check,1,43.87,2275.26,2022-09-23,0,NA,2022-09
CUST0640,Female,68,0,No,East,5,Month-to-Month,Fiber Optic,No,Electronic Check,2,81.75,390.24,2022-09-11,1,Lack of Features,2022-09
CUST0641,Female,50,0,No,North,29,Two Year,DSL,No,Electronic Check,4,105.39,3019.21,2023-10-15,1,Lack of Features,2023-10
CUST0642,Male,49,0,No,South,4,Month-to-Month,DSL,No,Bank Transfer,1,44.12,173.33,2022-10-11,1,Switched to Competitor,2022-10
CUST0643,Male,33,0,No,North,10,One Year,Fiber Optic,Yes,Mailed Check,3,93.03,940.13,2023-06-18,0,NA,2023-06
CUST0644,Male,28,1,Yes,West,56,One Year,DSL,Yes,Electronic Check,3,24.98,1351.98,2023-05-12,0,NA,2023-05
CUST0645,Male,39,1,Yes,East,17,Month-to-Month,DSL,Yes,Credit Card,4,68.43,1140.8,2023-10-04,1,Switched to Competitor,2023-10
CUST0646,Male,53,1,No,West,17,Month-to-Month,DSL,Yes,Bank Transfer,4,26.35,401.23,2022-09-02,0,NA,2022-09
CUST0647,Female,67,0,No,West,69,Month-to-Month,No Internet,No,Credit Card,3,104.06,7172.17,2022-10-09,0,NA,2022-10
CUST0648,Female,40,0,Yes,North,34,Month-to-Month,Fiber Optic,No,Mailed Check,2,88.97,3064.49,2023-03-27,1,Poor Customer Service,2023-03
CUST0649,Female,43,0,No,North,6,Month-to-Month,Fiber Optic,No,Mailed Check,1,79.22,523.59,2022-03-21,1,Poor Customer Service,2022-03
CUST0650,Male,48,0,No,West,53,Two Year,DSL,No,Credit Card,2,94.15,5003.65,2024-01-01,1,Lack of Features,2024-01
CUST0651,Female,46,1,Yes,South,66,Month-to-Month,DSL,Yes,Mailed Check,3,78.28,5132.64,2022-10-20,0,NA,2022-10
CUST0652,Female,22,0,No,East,43,One Year,DSL,Yes,Bank Transfer,3,107.2,4650.18,2022-08-29,0,NA,2022-08
CUST0653,Female,55,1,No,South,23,Month-to-Month,No Internet,No,Electronic Check,3,84.26,1939.6,2022-10-06,1,Moved Away,2022-10
CUST0654,Female,42,0,No,South,55,Two Year,No Internet,Yes,Mailed Check,1,103.22,5642.47,2022-12-10,0,NA,2022-12
CUST0655,Male,51,1,No,East,16,Month-to-Month,No Internet,Yes,Electronic Check,2,66.54,1106.81,2022-11-24,1,Switched to Competitor,2022-11
CUST0656,Male,29,1,No,North,8,Month-to-Month,DSL,Yes,Electronic Check,2,30.54,270.07,2023-07-08,1,Better Price Elsewhere,2023-07
CUST0657,Female,39,0,No,South,4,Two Year,DSL,Yes,Electronic Check,1,67.54,293.33,2022-03-24,0,NA,2022-03
CUST0658,Female,26,0,No,North,4,Two Year,Fiber Optic,Yes,Electronic Check,1,31.42,146.6,2022-05-22,1,Switched to Competitor,2022-05
CUST0659,Female,37,0,No,East,56,Month-to-Month,Fiber Optic,No,Credit Card,1,73.32,4075.95,2022-06-04,1,Moved Away,2022-06
CUST0660,Female,46,0,No,South,25,Two Year,DSL,No,Electronic Check,3,63.42,1556.6,2022-08-25,1,Financial Constraints,2022-08
CUST0661,Female,61,0,No,North,67,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,76.03,5112.84,2023-01-28,0,NA,2023-01
CUST0662,Female,46,0,No,North,67,Month-to-Month,No Internet,Yes,Credit Card,1,20.9,1372.27,2023-12-12,0,NA,2023-12
CUST0663,Female,62,1,Yes,South,27,Month-to-Month,DSL,No,Mailed Check,4,37.54,1007.45,2022-06-06,1,Moved Away,2022-06
CUST0664,Female,44,0,Yes,East,32,Month-to-Month,DSL,Yes,Electronic Check,2,64.22,2083.24,2023-12-25,0,NA,2023-12
CUST0665,Female,34,0,Yes,West,50,One Year,Fiber Optic,Yes,Bank Transfer,1,105.55,5305.9,2022-08-08,0,NA,2022-08
CUST0666,Male,22,0,Yes,North,61,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,54.52,3321.05,2022-03-07,1,Lack of Features,2022-03
CUST0667,Female,69,0,No,East,51,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,58.19,2996.91,2023-03-01,1,Switched to Competitor,2023-03
CUST0668,Male,62,0,No,South,19,One Year,Fiber Optic,No,Bank Transfer,1,84.32,1635.94,2023-02-22,0,NA,2023-02
CUST0669,Male,30,0,No,North,21,One Year,Fiber Optic,No,Credit Card,1,74.34,1576.62,2022-12-05,1,Financial Constraints,2022-12
CUST0670,Female,59,0,No,North,5,Month-to-Month,DSL,Yes,Bank Transfer,2,46.9,207.34,2023-07-10,1,Moved Away,2023-07
CUST0671,Female,32,0,No,North,42,One Year,No Internet,Yes,Mailed Check,1,56.97,2370.14,2023-04-23,0,NA,2023-04
CUST0672,Male,32,0,No,East,61,Month-to-Month,No Internet,Yes,Bank Transfer,2,39.59,2396.47,2023-03-02,0,NA,2023-03
CUST0673,Male,35,0,No,North,22,One Year,DSL,Yes,Electronic Check,3,106.94,2314.36,2022-03-05,0,NA,2022-03
CUST0674,Female,67,0,No,North,21,One Year,Fiber Optic,No,Credit Card,2,31.76,644.28,2022-07-31,0,NA,2022-07
CUST0675,Male,19,0,No,South,70,Two Year,No Internet,No,Electronic Check,4,53.47,3713.85,2023-03-07,0,NA,2023-03
CUST0676,Female,40,0,No,North,1,Month-to-Month,No Internet,No,Electronic Check,2,22.33,17.86,2023-02-03,1,Financial Constraints,2023-02
CUST0677,Female,60,1,Yes,East,5,Month-to-Month,Fiber Optic,No,Credit Card,2,39.96,240.64,2023-08-22,0,NA,2023-08
CUST0678,Male,30,0,No,South,12,Month-to-Month,DSL,No,Bank Transfer,3,90.24,1043.33,2023-12-14,0,NA,2023-12
CUST0679,Female,60,0,No,West,46,Month-to-Month,Fiber Optic,No,Mailed Check,1,38.11,1775.09,2022-01-21,0,NA,2022-01
CUST0680,Male,21,0,Yes,South,34,Month-to-Month,No Internet,Yes,Mailed Check,1,27.21,943.87,2023-08-13,0,NA,2023-08
CUST0681,Female,64,0,No,North,49,Two Year,No Internet,Yes,Credit Card,3,62.7,3031.88,2023-01-25,0,NA,2023-01
CUST0682,Female,42,1,No,West,45,Month-to-Month,Fiber Optic,No,Mailed Check,2,20.9,982.76,2023-05-04,1,Switched to Competitor,2023-05
CUST0683,Male,28,0,Yes,South,27,Month-to-Month,No Internet,Yes,Credit Card,3,27.63,752.86,2022-01-07,0,NA,2022-01
CUST0684,Male,67,0,No,North,26,One Year,DSL,No,Electronic Check,4,92.69,2396.31,2022-12-27,0,NA,2022-12
CUST0685,Female,65,0,No,South,47,Month-to-Month,No Internet,No,Bank Transfer,2,89.43,4228.86,2022-11-02,0,NA,2022-11
CUST0686,Female,59,0,No,East,56,One Year,DSL,No,Credit Card,2,102.36,5707.9,2023-02-04,0,NA,2023-02
CUST0687,Male,29,0,No,North,63,Month-to-Month,No Internet,Yes,Electronic Check,2,96.91,6124.68,2023-03-06,1,Financial Constraints,2023-03
CUST0688,Female,30,0,No,East,48,Month-to-Month,Fiber Optic,No,Mailed Check,4,81.49,3865.49,2023-07-06,1,Switched to Competitor,2023-07
CUST0689,Male,26,0,No,North,61,Month-to-Month,Fiber Optic,Yes,Electronic Check,3,24.71,1541.25,2023-07-14,1,Moved Away,2023-07
CUST0690,Male,62,0,No,East,26,Month-to-Month,Fiber Optic,No,Bank Transfer,4,90.46,2346.78,2023-09-10,1,Poor Customer Service,2023-09
CUST0691,Male,55,0,No,West,36,Two Year,No Internet,Yes,Mailed Check,1,96.1,3473.27,2022-08-14,0,NA,2022-08
CUST0692,Female,23,0,Yes,East,1,Month-to-Month,No Internet,No,Bank Transfer,3,91.92,64.04,2023-05-15,0,NA,2023-05
CUST0693,Male,60,0,No,South,8,One Year,No Internet,No,Electronic Check,1,65.76,543.79,2022-08-13,1,Financial Constraints,2022-08
CUST0694,Female,68,0,No,North,52,Month-to-Month,No Internet,No,Electronic Check,1,40.96,2157.14,2022-10-07,1,Poor Customer Service,2022-10
CUST0695,Male,60,0,No,South,47,Month-to-Month,Fiber Optic,No,Electronic Check,4,96.08,4513.08,2023-03-23,0,NA,2023-03
CUST0696,Female,27,0,No,East,56,Two Year,Fiber Optic,No,Electronic Check,1,85.44,4796.41,2023-05-13,0,NA,2023-05
CUST0697,Female,40,0,No,North,14,Month-to-Month,Fiber Optic,No,Mailed Check,4,108.27,1511.41,2022-01-30,1,Switched to Competitor,2022-01
CUST0698,Male,32,0,No,East,28,One Year,Fiber Optic,No,Credit Card,1,34.01,991.69,2023-02-03,1,Lack of Features,2023-02
CUST0699,Male,62,0,No,West,2,Two Year,Fiber Optic,Yes,Bank Transfer,3,40.31,80.41,2022-12-11,1,Better Price Elsewhere,2022-12
CUST0700,Male,40,0,Yes,West,26,One Year,DSL,No,Mailed Check,1,39.06,1049.74,2023-11-16,0,NA,2023-11
CUST0701,Female,57,1,No,West,14,Two Year,Fiber Optic,No,Credit Card,2,91.33,1308.76,2023-11-27,0,NA,2023-11
CUST0702,Female,54,0,No,East,59,Month-to-Month,Fiber Optic,No,Bank Transfer,1,36.82,2163.43,2023-02-19,0,NA,2023-02
CUST0703,Female,51,0,No,East,56,Month-to-Month,Fiber Optic,Yes,Credit Card,2,26.0,1429.01,2022-06-19,1,Switched to Competitor,2022-06
CUST0704,Male,33,0,No,West,7,Month-to-Month,Fiber Optic,No,Mailed Check,2,109.87,759.7,2023-04-24,1,Better Price Elsewhere,2023-04
CUST0705,Male,62,1,Yes,East,3,One Year,No Internet,Yes,Electronic Check,3,22.23,99.31,2022-05-11,0,NA,2022-05
CUST0706,Male,68,0,No,South,23,Two Year,DSL,Yes,Electronic Check,1,95.17,2161.67,2023-09-30,0,NA,2023-09
CUST0707,Male,58,1,No,East,18,Month-to-Month,No Internet,No,Bank Transfer,1,52.88,954.28,2023-07-01,1,Better Price Elsewhere,2023-07
CUST0708,Male,64,1,Yes,South,38,One Year,Fiber Optic,Yes,Electronic Check,1,95.75,3669.11,2022-01-28,0,NA,2022-01
CUST0709,Female,49,0,Yes,West,15,Month-to-Month,Fiber Optic,Yes,Electronic Check,2,69.92,1034.15,2023-02-08,0,NA,2023-02
CUST0710,Male,55,1,Yes,East,64,One Year,No Internet,No,Mailed Check,3,101.15,6487.82,2023-08-30,0,NA,2023-08
CUST0711,Female,57,0,No,West,28,Month-to-Month,Fiber Optic,Yes,Mailed Check,3,103.36,2868.64,2023-08-01,1,Switched to Competitor,2023-08
CUST0712,Male,63,1,No,North,39,Two Year,Fiber Optic,Yes,Bank Transfer,1,20.82,772.91,2023-11-10,0,NA,2023-11
CUST0713,Male,22,0,No,East,57,One Year,Fiber Optic,Yes,Electronic Check,2,26.79,1556.47,2022-01-28,0,NA,2022-01
CUST0714,Male,34,0,No,East,17,Month-to-Month,Fiber Optic,No,Mailed Check,3,42.53,682.91,2022-03-27,1,Poor Customer Service,2022-03
CUST0715,Male,39,0,No,West,44,Month-to-Month,Fiber Optic,No,Bank Transfer,1,80.24,3507.7,2023-10-21,0,NA,2023-10
CUST0716,Male,56,0,Yes,West,25,Month-to-Month,Fiber Optic,No,Credit Card,2,99.94,2534.01,2023-03-15,0,NA,2023-03
CUST0717,Female,58,0,No,West,17,Month-to-Month,DSL,Yes,Bank Transfer,2,61.39,1028.28,2022-05-19,0,NA,2022-05
CUST0718,Male,65,0,No,North,13,Month-to-Month,Fiber Optic,Yes,Credit Card,1,74.63,1017.49,2023-04-18,0,NA,2023-04
CUST0719,Female,35,0,No,North,25,Two Year,Fiber Optic,Yes,Bank Transfer,1,36.96,971.97,2022-07-06,1,Poor Customer Service,2022-07
CUST0720,Female,45,0,No,West,68,One Year,No Internet,No,Bank Transfer,1,92.45,6263.43,2022-02-21,0,NA,2022-02
CUST0721,Female,30,0,No,East,10,One Year,Fiber Optic,No,Electronic Check,2,107.06,1024.7,2022-09-24,0,NA,2022-09
CUST0722,Female,67,0,No,East,67,Month-to-Month,Fiber Optic,Yes,Bank Transfer,1,44.17,2979.9,2023-01-24,0,NA,2023-01
CUST0723,Male,59,0,No,West,18,Two Year,No Internet,Yes,Bank Transfer,1,64.53,1156.64,2022-12-02,0,NA,2022-12
CUST0724,Male,18,0,No,South,34,One Year,Fiber Optic,Yes,Bank Transfer,2,27.75,903.58,2022-08-05,0,NA,2022-08
CUST0725,Male,67,0,Yes,North,8,Month-to-Month,Fiber Optic,No,Mailed Check,1,70.32,583.31,2023-04-11,1,Moved Away,2023-04
CUST0726,Male,36,0,No,North,40,One Year,DSL,No,Mailed Check,1,65.25,2563.12,2022-12-01,0,NA,2022-12
CUST0727,Male,51,0,No,South,42,One Year,Fiber Optic,No,Electronic Check,4,33.0,1423.02,2022-12-12,0,NA,2022-12
CUST0728,Female,21,1,Yes,West,41,Month-to-Month,DSL,No,Mailed Check,1,59.79,2415.26,2023-01-24,0,NA,2023-01
CUST0729,Male,60,0,Yes,East,6,Month-to-Month,No Internet,No,Electronic Check,3,50.07,263.15,2022-10-12,0,NA,2022-10
CUST0730,Male,20,1,Yes,East,52,Month-to-Month,Fiber Optic,Yes,Credit Card,2,66.96,3449.49,2023-03-08,0,NA,2023-03
CUST0731,Female,58,0,No,North,26,Month-to-Month,DSL,Yes,Electronic Check,3,72.71,1936.49,2022-09-16,1,Switched to Competitor,2022-09
CUST0732,Male,27,0,No,South,64,Two Year,DSL,No,Electronic Check,2,20.76,1347.96,2022-03-25,0,NA,2022-03
CUST0733,Male,45,0,No,East,59,Two Year,Fiber Optic,No,Mailed Check,1,88.49,5251.05,2023-04-27,0,NA,2023-04
CUST0734,Female,51,0,No,North,56,One Year,DSL,No,Bank Transfer,3,84.17,4703.28,2022-01-20,0,NA,2022-01
CUST0735,Male,56,0,No,East,59,Month-to-Month,Fiber Optic,No,Mailed Check,2,52.97,3108.86,2023-07-07,1,Poor Customer Service,2023-07
CUST0736,Female,64,0,No,East,70,Month-to-Month,DSL,No,Electronic Check,3,24.76,1706.65,2022-02-23,0,NA,2022-02
CUST0737,Female,36,0,Yes,East,33,One Year,Fiber Optic,No,Mailed Check,2,87.94,2900.08,2022-12-25,0,NA,2022-12
CUST0738,Male,59,0,No,North,53,One Year,DSL,No,Mailed Check,4,105.97,5621.59,2022-08-18,0,NA,2022-08
CUST0739,Female,69,0,No,South,22,Month-to-Month,Fiber Optic,No,Credit Card,3,41.61,928.6,2023-10-28,0,NA,2023-10
CUST0740,Male,63,0,Yes,West,21,One Year,No Internet,Yes,Credit Card,4,49.12,1007.23,2022-03-12,0,NA,2022-03
CUST0741,Male,53,0,No,South,70,Two Year,Fiber Optic,No,Mailed Check,2,36.54,2602.67,2023-10-30,0,NA,2023-10
CUST0742,Male,60,0,No,East,70,Month-to-Month,Fiber Optic,No,Electronic Check,2,71.92,5001.38,2022-02-11,1,Switched to Competitor,2022-02
CUST0743,Female,20,0,Yes,South,4,Month-to-Month,DSL,Yes,Bank Transfer,3,33.94,182.33,2022-02-01,1,Moved Away,2022-02
CUST0744,Female,40,0,Yes,East,62,One Year,DSL,No,Electronic Check,3,52.06,3179.21,2022-09-11,1,Poor Customer Service,2022-09
CUST0745,Female,34,0,Yes,North,62,Month-to-Month,DSL,No,Mailed Check,4,82.73,5127.37,2022-07-24,0,NA,2022-07
CUST0746,Female,24,1,No,North,24,Month-to-Month,DSL,Yes,Electronic Check,2,70.41,1673.18,2022-01-21,0,NA,2022-01
CUST0747,Female,43,0,No,North,55,Month-to-Month,DSL,No,Credit Card,3,54.78,3007.81,2023-09-29,1,Financial Constraints,2023-09
CUST0748,Female,60,0,No,East,9,Month-to-Month,No Internet,Yes,Electronic Check,1,57.82,527.45,2022-06-06,0,NA,2022-06
CUST0749,Female,35,0,Yes,South,3,One Year,Fiber Optic,No,Mailed Check,2,70.59,205.33,2022-09-02,0,NA,2022-09
CUST0750,Female,63,0,No,West,31,One Year,DSL,No,Bank Transfer,1,20.53,627.91,2022-05-10,0,NA,2022-05
CUST0751,Female,63,0,No,West,40,Month-to-Month,No Internet,Yes,Mailed Check,2,27.07,1106.07,2023-04-30,0,NA,2023-04
CUST0752,Female,23,0,Yes,North,36,Two Year,No Internet,Yes,Electronic Check,4,99.31,3593.75,2023-11-17,0,NA,2023-11
CUST0753,Female,48,0,No,West,24,Two Year,No Internet,No,Credit Card,1,27.01,681.57,2022-04-28,0,NA,2022-04
CUST0754,Male,46,0,No,East,6,Two Year,Fiber Optic,Yes,Mailed Check,2,83.61,476.66,2023-08-01,1,Financial Constraints,2023-08
CUST0755,Female,26,0,No,South,66,Month-to-Month,Fiber Optic,Yes,Bank Transfer,2,102.8,6795.75,2022-08-12,1,Moved Away,2022-08
CUST0756,Male,52,0,Yes,West,4,Month-to-Month,DSL,No,Electronic Check,1,44.36,185.96,2023-04-22,1,Financial Constraints,2023-04
CUST0757,Male,34,0,Yes,West,6,Two Year,DSL,Yes,Mailed Check,2,53.34,307.01,2023-12-18,0,NA,2023-12
CUST0758,Male,29,0,No,South,51,One Year,DSL,Yes,Mailed Check,2,71.2,3629.81,2022-09-20,0,NA,2022-09
CUST0759,Male,53,0,No,West,62,Month-to-Month,DSL,No,Electronic Check,1,99.35,6141.08,2023-01-13,0,NA,2023-01
CUST0760,Female,69,0,No,South,57,Month-to-Month,No Internet,No,Electronic Check,3,104.77,5936.07,2022-06-21,0,NA,2022-06
CUST0761,Male,65,0,No,East,66,Month-to-Month,Fiber Optic,No,Credit Card,4,86.56,5684.34,2023-09-13,1,Moved Away,2023-09
CUST0762,Male,41,0,No,East,8,Two Year,No Internet,No,Electronic Check,1,27.8,182.95,2023-09-14,0,NA,2023-09
CUST0763,Male,27,1,No,East,26,One Year,Fiber Optic,Yes,Electronic Check,1,80.22,2104.03,2022-04-28,1,Financial Constraints,2022-04
CUST0764,Female,47,0,No,North,51,Month-to-Month,Fiber Optic,Yes,Mailed Check,2,56.93,2919.5,2022-06-17,0,NA,2022-06
CUST0765,Male,46,0,No,East,45,Month-to-Month,DSL,Yes,Bank Transfer,3,62.36,2851.26,2022-11-15,0,NA,2022-11
CUST0766,Male,56,0,No,West,44,One Year,DSL,No,Electronic Check,1,24.42,1097.45,2022-04-21,1,Financial Constraints,2022-04
CUST0767,Female,27,0,No,North,5,Two Year,Fiber Optic,No,Bank Transfer,1,37.2,141.2,2023-08-16,0,NA,2023-08
CUST0768,Female,56,0,No,North,70,Month-to-Month,Fiber Optic,No,Electronic Check,2,91.15,6418.92,2022-01-27,1,Switched to Competitor,2022-01
CUST0769,Female,45,0,No,North,26,One Year,No Internet,No,Electronic Check,4,60.86,1618.63,2022-11-16,0,NA,2022-11
CUST0770,Female,35,0,No,East,68,Two Year,Fiber Optic,No,Electronic Check,2,47.15,3200.53,2023-08-13,1,Switched to Competitor,2023-08
CUST0771,Female,58,0,Yes,North,19,Month-to-Month,DSL,Yes,Credit Card,2,54.56,1045.23,2023-11-25,0,NA,2023-11
CUST0772,Female,67,0,No,East,20,One Year,DSL,No,Electronic Check,4,96.9,1985.61,2023-01-20,0,NA,2023-01
CUST0773,Female,34,0,No,East,12,Month-to-Month,DSL,Yes,Electronic Check,3,87.41,1052.15,2023-02-11,0,NA,2023-02
CUST0774,Female,28,0,No,North,47,One Year,DSL,Yes,Mailed Check,3,44.51,2132.5,2022-07-23,0,NA,2022-07
CUST0775,Female,18,0,No,North,1,One Year,Fiber Optic,No,Credit Card,2,30.58,-11.12,2022-03-19,1,Moved Away,2022-03
CUST0776,Male,34,0,No,West,14,One Year,DSL,No,Electronic Check,4,42.68,566.63,2023-08-30,0,NA,2023-08
CUST0777,Female,53,0,No,North,64,One Year,Fiber Optic,No,Mailed Check,3,102.87,6577.76,2023-12-09,1,Switched to Competitor,2023-12
CUST0778,Male,53,0,No,East,38,Month-to-Month,DSL,No,Electronic Check,3,72.34,2757.4,2023-10-05,0,NA,2023-10
CUST0779,Male,63,0,Yes,West,37,Two Year,Fiber Optic,Yes,Mailed Check,3,68.01,2547.99,2022-09-06,0,NA,2022-09
